,AE_latent_0,AE_latent_1,AE_latent_2,AE_latent_3,AE_latent_4,AE_latent_5,AE_latent_6,AE_latent_7,AE_latent_8,AE_latent_9,AE_latent_10,AE_latent_11,AE_latent_12,AE_latent_13,AE_latent_14,AE_latent_15,AE_latent_16,AE_latent_17,AE_latent_18,AE_latent_19,AE_latent_20,AE_latent_21,AE_latent_22,AE_latent_23,AE_latent_24,AE_latent_25,AE_latent_26,AE_latent_27,AE_latent_28,AE_latent_29,AE_latent_30,AE_latent_31,AE_latent_32,AE_latent_33,AE_latent_34,AE_latent_35,AE_latent_36,AE_latent_37,AE_latent_38,AE_latent_39,AE_latent_40,AE_latent_41,AE_latent_42,AE_latent_43,AE_latent_44,AE_latent_45,AE_latent_46,AE_latent_47,AE_latent_48,AE_latent_49,AE_latent_50,AE_latent_51,AE_latent_52,AE_latent_53,AE_latent_54,AE_latent_55,AE_latent_56,AE_latent_57,AE_latent_58,AE_latent_59,AE_latent_60,AE_latent_61,AE_latent_62,AE_latent_63,AE_latent_64,AE_latent_65,AE_latent_66,AE_latent_67,AE_latent_68,AE_latent_69,AE_latent_70,AE_latent_71,AE_latent_72,AE_latent_73,AE_latent_74,AE_latent_75,AE_latent_76,AE_latent_77,AE_latent_78,AE_latent_79,AE_latent_80,AE_latent_81,AE_latent_82,AE_latent_83,AE_latent_84,AE_latent_85,AE_latent_86,AE_latent_87
ACH-000362,3.479701,-6.3917856,-9.461224,-1.5734066,-3.3816025,-8.249169,-2.3361113,-3.1337407,3.010336,-3.7276733,2.0245616,-0.37548155,3.6723876,-2.1923926,2.3406358,-2.1097894,-4.1757216,1.4247187,-2.824543,2.652047,-4.267483,-0.7158756,-5.1615624,-2.2364788,4.05891,8.74886,3.674834,-0.5742707,-0.2639031,-1.8031919,-3.2529855,0.080119506,-0.9123663,1.9101621,4.1902623,0.5371772,-4.770008,2.4907873,1.3483897,-3.8375115,-4.161401,-2.944415,0.56455284,1.064175,0.8172956,0.5656876,3.529207,2.5226238,4.573903,0.8548223,-3.328478,0.4755576,2.3451607,7.758785,2.1245823,0.43976402,0.7282223,-2.7434602,0.44334292,-3.727587,-0.30282873,-2.8533244,2.4909058,1.6856254,0.25368872,-6.232613,7.651084,4.297505,4.3664627,4.460534,-4.0123844,-4.4410787,-1.5689524,1.7911319,-2.5507796,3.1456392,-3.3091655,-0.83386827,-0.5588401,-0.41487178,0.42246607,-0.7342544,-1.7038226,0.86585826,-0.6010008,-0.15995058,1.7998917,-0.69241494
ACH-000843,1.506493,4.894068,-5.8535867,-1.262616,-1.0803436,-1.9480208,-1.7743039,0.20109123,-0.36671612,-1.0700315,0.43702668,-4.242483,2.7097654,0.13137701,5.6760106,3.063815,-0.8596317,-0.80617696,5.87514,0.5791908,2.6043658,2.569299,3.71293,2.8873563,-1.8246489,-1.5734153,-1.6413687,-1.6249425,0.63230836,-1.9566576,-6.845248,1.8740312,0.9484354,1.6125699,-5.346524,-1.3288786,6.392159,-0.098767124,-0.6361736,0.62974656,-1.3193206,-1.8750824,0.64908445,-0.6730461,-1.2724357,9.764578,-0.046650887,-0.80914015,3.970978,3.6436791,1.2212881,4.3492513,1.90303,-1.2390884,4.358117,1.7710705,-0.4844656,-0.25297362,0.3927547,-1.9247115,0.4055239,-1.6038146,-0.37709573,-2.1998928,-3.252493,-1.0829906,-2.2818289,0.11412046,5.0010395,-3.033822,2.4580607,-0.37555116,-1.893143,-2.939116,-0.6745792,0.34577096,-2.0653887,-0.43646252,0.32847032,-0.67565703,3.7921767,-4.0107245,-0.70473266,0.40225482,0.30667865,0.32279044,-0.99766636,-1.8729632
ACH-001528,0.63600576,16.711494,-11.203568,1.7021803,-6.2156935,3.0104954,-0.73240525,0.42371964,1.2669551,-2.6326082,1.3953722,-3.6081753,1.9520448,2.2325733,4.408429,5.7836,3.4369566,0.23470089,-4.7382507,9.850315,-1.8494941,5.1163654,-0.75763786,-0.5366601,-0.82834953,-3.692741,-7.7654605,-3.3909302,3.7560086,4.288882,1.9459388,-0.49060282,-0.4460509,0.30015793,0.07146199,-0.46315372,-1.7960103,-1.7132528,-2.0018349,-4.1591916,5.227363,10.445038,5.6453753,1.2814064,-3.3395417,5.004598,-0.7785521,-1.7066195,-2.7461417,0.61079985,3.5278523,-0.58769554,0.029376334,1.5244024,-3.1040514,4.238046,3.856477,0.69353557,-1.2009991,-0.5813113,2.8358145,-0.14226493,1.5727054,-1.8473241,-5.214157,4.1361866,6.6912923,1.7701838,6.326946,2.4611864,-6.5895343,-2.3469353,-2.5996487,-2.0967515,-1.6978731,1.0373418,-1.4152157,-4.4641585,0.75180376,-2.760963,-0.88881344,-1.3690661,1.6846964,2.1718795,-0.5792738,0.9046252,3.587858,0.49562225
ACH-000045,3.478848,-6.457462,-9.563557,-1.6413426,-3.4070334,-8.267809,-2.4043903,-3.07282,2.842377,-4.364024,3.3490472,0.8267633,4.547366,-2.433311,2.3920512,-1.9710771,-4.1012073,2.6644557,-3.5366902,3.6508327,-3.400621,-0.38535142,-3.4428701,-2.5350006,3.5273654,6.8396835,4.029936,-1.8412608,0.36680308,-1.9219803,1.1129415,-0.4244793,-3.267592,1.964377,3.8265872,0.38615915,-5.7933764,1.525416,0.09501333,-3.0962226,-4.8564277,-1.6262637,0.038557358,0.09928463,2.3967137,0.4600843,2.6479187,3.08511,4.7236347,0.37117344,-3.6119466,1.0622144,3.8652582,7.7803564,2.1096356,1.0426618,-0.6843089,-1.4533838,0.37747112,-2.867385,-0.59690523,-1.4173397,3.0104644,2.3146112,-1.4425561,-5.1958923,7.557995,4.9700837,3.2513573,4.670059,-3.9621913,-4.2550855,-1.8216972,2.3512013,-2.8508759,3.026798,-1.6940293,0.5251843,-2.3118129,0.3934771,-0.21793708,-0.71306884,-1.6062425,-0.16529512,-0.80561066,-0.31129712,2.528721,-0.8694462
ACH-000508,1.8450729,4.800548,-6.580801,-0.48960575,-1.9988683,-2.5892913,-1.6022979,-0.39178288,2.073462,3.6777349,-2.9590957,-2.9809217,-3.2010765,-2.3241916,2.1791797,-3.4571733,-1.5196488,-1.162279,-1.4506952,-5.219465,-2.4547598,-0.65338695,-3.3088417,4.554091,-3.450265,-2.4987378,4.401787,5.7096353,-0.71291894,-2.0241587,-4.5488176,0.56644815,2.7431788,1.4503398,-0.5397448,-9.912045,1.0217352,4.406576,0.79333943,2.3897939,-0.4046425,-9.462767,-1.736417,5.1713195,5.668276,-5.06802,0.733143,-1.3427026,2.3084636,-2.1626744,-1.1345253,4.440015,-11.957272,-0.35913604,4.4498515,-1.9737195,2.543926,-0.45472014,-2.6506023,-2.919989,-1.5410844,-2.2114475,-0.88691556,-3.2341847,4.617039,-0.24687128,1.3413118,-3.8306785,-5.2771797,-4.8807144,1.883238,-2.2353873,-3.3290293,-2.819613,0.18984821,-1.0861335,-2.3121526,1.8002642,-1.6920434,0.80886376,4.440239,-3.1736774,1.3419636,0.50362545,-3.9687827,3.0487535,-2.9102023,1.1506872
ACH-000577,10.645874,4.6439457,-13.35112,-9.677447,-5.0689135,-6.079222,3.2230167,-8.390294,5.575173,1.9989692,-0.32344055,-3.602883,-7.0735073,3.0033612,-0.87481624,2.628235,-4.710371,-0.37527356,-7.042992,-0.43270692,3.6132696,1.6942937,8.469396,-3.2375667,4.771475,-3.2884874,-4.521948,-3.323945,4.501183,7.769642,-3.2254515,1.177902,-3.377424,2.0853846,-1.2494997,2.6187274,4.3170085,-5.764873,7.799575,-3.2912295,16.731207,1.6113509,8.16722,1.6089312,-2.3193529,7.305526,-11.298241,3.3614504,3.455724,-11.934576,-0.2471623,-4.4284105,3.3470988,13.206783,-6.0206304,5.6945634,-1.0245411,-4.496085,0.28966644,-1.566309,9.251378,-2.4149456,-3.1208398,0.6422329,-5.3957787,8.77228,5.3509164,-4.2550583,0.7910049,5.8355484,-2.7331605,0.6866103,-0.712071,-1.0156125,-1.2171581,0.2580936,1.7104628,-4.363976,-0.78299844,-2.6697996,-4.0095673,-2.8962393,6.9352145,-1.3067999,1.0506358,-0.75708896,3.6488326,-1.5704832
ACH-000768,-4.046649,-1.0362048,-4.9606895,0.14246488,-4.4498386,0.64516157,-0.64165163,0.52206874,2.9065828,-0.78291935,2.573934,-1.2160641,1.1953794,4.039462,1.2139738,2.064002,0.21500576,1.1034354,3.0223756,1.7952408,-2.3298585,-0.09258784,5.1334405,-2.910132,-1.4587355,-0.5492195,-7.782633,0.16154172,0.24299055,4.818303,0.5003875,-0.4107638,-3.0741735,1.8089682,-0.052726243,-1.3456982,-0.65493613,-5.584998,-0.8668384,4.445197,8.103458,1.1034845,4.2013745,1.7502592,-3.8495893,0.5620859,-1.2671834,-0.15487958,2.3448536,-0.14519493,0.6950385,-3.345014,2.7473145,0.90280837,-3.4597318,2.0867026,2.1510983,0.8353276,-1.5562767,3.0535607,-4.3270197,-5.13053,-1.2971797,2.4586353,-2.6621258,2.0577471,5.9571443,-5.248817,0.25255278,5.7035513,-1.3975587,-1.8133574,-2.35641,-4.103464,-1.3179305,2.493355,1.5979023,-3.6525688,1.0629165,-1.1076299,-1.7812176,-2.7259712,3.843531,2.011712,1.8035009,-0.98014784,2.9795918,-3.219393
ACH-000636,4.4622493,-7.0397353,-10.633742,-0.9676504,-4.312342,-8.0661745,-3.0182676,-2.440778,-7.1455364,-0.2965925,3.37253,-0.3004988,8.872264,2.6509557,3.0705812,2.5869741,7.2291164,-4.5975947,-5.468873,4.0143404,0.93750775,-3.4533594,0.78296065,1.5517027,1.4354432,2.3034134,2.7211864,1.9939059,8.607473,-1.3094813,4.28794,3.3340654,-0.46938986,2.0719228,4.0931687,-5.6472945,-3.6528418,1.4271271,-2.9349384,-2.8603482,1.2001824,-2.247735,9.696163,-5.860884,-0.35519361,-0.8136654,4.112814,5.6023197,3.7594922,-0.20573762,-3.0627637,1.4560877,0.51319563,0.41296703,5.693115,2.6056478,4.592853,5.3627844,-4.1779456,2.0587077,-3.4449608,-6.326421,2.426209,4.8733563,-3.8556952,-6.7184367,-0.78948486,4.239906,-1.410085,-4.8691335,4.4748044,5.266199,-1.8498917,-0.7973983,-0.121726885,2.1021185,-2.0211227,-0.7196313,0.19078186,0.8950658,3.5614226,-1.2687507,-0.4106099,-0.19474158,-3.5776775,0.94817495,-0.527906,1.1332637
ACH-000667,1.0576875,2.2584229,-3.8117664,0.13762061,-1.7870848,-1.3733944,-0.5920565,-1.1409688,3.2823498,-4.037343,-2.976655,-0.11710053,-1.9435567,3.1683478,3.8491397,3.873515,2.444123,0.7264439,-2.8856485,-2.3070586,4.805171,0.2774497,5.973569,-2.0398355,-1.8571162,-3.1409407,-3.6384041,0.12778963,2.9737294,1.3475124,-3.0294726,2.2519636,2.3302183,1.7574506,-2.045321,-1.6739509,-2.3121078,0.22423384,2.75616,-3.42317,4.567859,3.849153,4.6677413,4.5310082,-1.7352871,8.931801,-0.07242186,0.27579385,-0.5229966,0.77294874,0.9295038,-2.0234964,-0.8041292,2.0102553,-2.1821926,1.990194,1.1670529,-1.9848908,0.28708234,-1.3513247,2.8983824,-0.3434262,0.859598,-1.752561,-0.007871697,2.2398698,6.671281,1.2470948,2.999448,-1.2706608,-2.3619819,-3.9717255,-0.18129283,-1.4157395,-2.695956,-1.6515608,-1.3908958,-7.8825083,-2.582656,-1.4999509,-3.8741105,-2.4763594,6.279002,2.1923811,3.360276,0.1484797,8.090631,-2.403411
ACH-001494,2.4227695,2.0608935,-4.1332316,-1.9547487,-1.0459614,-2.1613193,-0.2732726,-0.9253773,0.60713536,-1.4123812,2.7846339,-3.6193902,0.81573707,3.1020992,-0.09456129,1.6560687,-2.6408982,-2.6056461,0.10633878,2.9420178,-2.7262554,-0.6315491,0.7331281,-2.859875,-2.4711158,-1.3700958,-3.7119262,3.4134667,-3.9519022,-0.8274566,-3.045005,-3.1824868,-0.5305709,2.310386,2.49635,5.0872226,0.6192271,-1.5403941,-3.7815242,1.8429728,-2.1827672,-1.1366358,-3.518776,3.39489,-3.0640652,5.8125257,3.7919662,3.2481077,2.927815,2.4574075,1.0434717,5.4995646,6.2279577,2.1862156,-2.775165,-2.7660437,-1.1041088,-1.5474628,4.9228826,3.641791,-4.6099977,-3.6628146,-1.4782134,1.2811098,1.5023925,-1.9933507,2.7654877,2.6563146,3.6397414,5.6833715,-2.9732313,-0.82928425,-2.6965778,0.32212138,0.24469623,-0.7897695,-0.82506025,-2.4989343,-3.6437395,-3.4984968,-3.021416,0.09908998,5.26724,0.73166883,2.461417,0.2108972,7.245166,-1.202416
ACH-000838,-4.6068783,-8.036278,-10.520839,5.4411063,-10.760076,-10.042825,2.0452375,-8.152622,0.7751772,-2.9223955,-3.7292736,-1.6024889,5.0483294,-3.3250914,6.1341863,3.1961095,-3.453972,-1.0247254,-0.9369845,-0.11508253,-5.4440546,-0.9343043,-3.0158203,1.6626352,-0.8948609,3.9719553,6.329841,6.1282134,9.063838,-0.67758566,-2.4329114,-2.246152,2.127398,-0.083060116,2.8408048,-7.193187,-3.3241823,10.344814,-0.31160945,-6.2318993,-5.687616,-2.7761703,3.1568785,-0.9319962,1.415069,-1.7338467,5.171526,-1.0990813,4.440847,-0.68229043,-3.5396643,-2.9727085,1.7177669,-0.0042151953,5.3440604,0.107643716,-4.802372,-2.1659749,-6.048284,1.6839455,-5.736225,-0.73843235,6.279875,2.1352608,3.6980453,-4.568784,9.256054,-2.6173906,-2.8877249,-6.4227905,-4.921961,-4.7111516,-1.0814718,2.7484715,-2.7083006,1.899504,-3.3301592,-0.2255444,-0.7780026,-0.82617104,0.018840581,-1.4384714,-0.7782204,0.22280431,-1.2081273,0.25997597,1.1458304,-0.35352707
ACH-000822,-1.9257373,4.14842,-8.157515,-7.467092,-1.1279516,0.7327041,-3.259328,2.9870715,0.14152913,4.854801,4.8861356,-0.8866325,-1.4617074,3.226655,-2.4345684,-7.5733194,1.8969024,2.1582644,0.9487966,1.560864,-1.966365,4.6002746,-2.32796,-1.172874,-2.1742065,-0.84130657,-10.822899,0.38248888,1.2269647,-0.26783448,-2.7661655,-4.465427,-5.59323,-2.6907604,3.6625204,-1.4670397,6.434379,-2.396751,-10.01751,-0.75629365,6.558437,-0.25806242,0.713432,-0.085141875,-4.753096,0.96904415,-4.7608953,3.6760802,-3.6797028,-6.275245,4.2931066,3.2131705,1.4849136,4.696226,-2.1708362,-0.37522566,0.94804865,0.008765041,-4.244212,-1.4616824,0.0035740149,-4.458765,1.4647683,0.39774537,1.4940838,5.4515705,-1.3808113,-10.9596405,-0.77121687,0.2593118,2.6864936,3.281982,-2.188402,0.7669202,-0.11216231,0.5474678,1.0300748,-5.3194833,-0.59345853,-3.7387135,-3.6906464,-2.2874262,4.525699,0.11081874,-0.057563603,1.3490915,3.530028,0.23600852
ACH-000349,-3.5068922,-1.8729693,-4.2121654,-0.11345686,-3.7728133,1.0581539,-0.67186284,0.20876165,2.412566,3.1301737,0.8844966,0.5749987,4.7385287,-2.8926182,-3.610084,-5.027,-5.687189,-0.36397693,-1.4136397,-0.048461016,-0.26772898,-0.8955822,-5.1272497,3.5099335,-0.08348985,1.2510171,7.133391,-0.3369769,4.3796372,-5.8031206,-3.278841,-2.815856,-0.41655165,1.708706,-0.6546258,-5.360459,3.9892297,1.5197272,0.29784393,1.0810692,-1.2448766,-4.941686,-5.3944883,3.6265354,7.5170684,-6.126104,1.5611055,-2.8690808,3.0405128,1.6627322,-1.4796685,2.3697765,-3.8683896,1.1291989,-0.7601555,-0.2109047,-0.91471213,-1.0288014,2.382334,1.6747566,-0.4702673,2.7024596,-1.8759627,3.9684198,3.2876952,1.2277011,-1.684027,-0.83702886,-7.508708,3.944527,-0.09910389,-4.8234787,-2.1887121,-1.4558866,-0.47964793,-1.8465817,-2.4516113,3.3896081,0.36940852,-0.79347396,5.4749174,-3.1271186,3.947179,-2.1251142,-2.3824463,-1.7900481,0.23467231,2.219337
ACH-000527,0.44058874,-0.50235564,-8.15462,1.8418788,-6.7435975,1.9122845,-3.658508,2.744406,1.5115168,0.6763653,-0.36784458,4.689476,2.4568233,3.1377716,-0.77736354,-1.7404,-3.0441904,-5.0152383,-4.910927,-3.8412843,-1.960331,-0.14544779,0.6102458,-6.5188985,1.9504642,-1.422874,-1.6118122,1.6611685,-1.4135333,-5.792869,-9.023994,-4.638264,0.18623532,-2.28064,-1.3117251,1.0500997,-0.93890023,-4.094645,-3.8656576,-2.5240846,-2.029611,0.6268023,-3.9304664,6.722098,-0.49643674,9.139675,-1.6540354,-0.8649833,-6.724354,-1.5434109,2.2167244,3.734677,1.0673058,4.8871694,-3.921084,-3.192153,0.9256803,-0.8749089,9.765627,-1.0314353,-1.3998369,-0.14360075,3.3637033,-1.6368073,4.395833,1.7923329,-3.4116154,3.852996,-3.64595,2.1166701,1.0790402,-0.123560295,-0.25064695,1.5703515,0.7146724,-1.3463979,-0.094263285,-2.6999507,-3.9875026,-0.7418808,-1.8175048,-0.5621114,2.9801292,-0.5281183,-0.4846094,0.08275461,5.113267,1.1101942
ACH-000516,12.664064,-0.954175,-16.540789,-4.9704237,-5.5184393,-13.260105,-0.4744953,-7.144464,-1.5159405,3.9663165,5.8540606,-0.9672394,3.1138585,5.829334,-1.6566532,2.0371032,4.8829203,-2.0910242,6.512111,2.5104709,-2.9421828,0.9262526,0.56002825,0.4787025,0.71386236,0.47192058,-6.5289464,-2.9834197,5.174022,0.9681983,0.26139835,-0.55027777,-4.702238,2.5097952,-0.2615854,-0.75213003,1.4433868,-5.672874,-3.667874,2.7806592,11.558343,2.5810387,9.558499,1.7528716,-1.42165,2.3851306,-0.46768025,1.5226402,3.5842712,-1.4889431,3.7770314,0.4047981,-3.0655878,-1.0111976,0.50270927,-0.9914697,1.1538167,6.8080244,-1.0152135,-0.079011686,1.3632987,-6.1864805,1.5498606,3.8344426,-4.24282,-0.12068136,3.4237928,-4.9910736,2.746373,1.9605218,-2.3638916,7.765039,-2.482041,-1.9963708,1.0885359,1.6912351,0.9533213,-4.4607587,2.6987996,-1.2449286,-0.3397306,-3.5425143,3.5930212,1.3282187,-0.8699641,-0.91822386,0.17679307,-1.2028213
ACH-000524,0.49822,-0.4522946,-8.275485,1.8181047,-6.864266,1.9444726,-3.6152477,2.8068628,4.2680416,-1.8334858,2.8375077,-1.7327553,0.32933018,0.54047495,0.26329154,-4.632093,-2.6810756,-3.8012502,-2.238754,1.4810212,4.2253294,3.1679885,-4.5539265,-3.2737887,0.6740215,2.9256709,-7.601219,-0.4366738,-0.47686368,-1.3737022,-2.5782483,-5.656055,-6.331526,0.71471244,0.48250726,3.7381887,5.867388,-0.71512276,-2.47487,-1.2230874,1.4764093,-2.941138,0.7029572,-2.7347953,-3.0018823,6.0934124,-7.3429127,-0.24417399,-3.94146,-5.4406514,-1.1468909,10.046812,5.3691635,6.598824,0.580083,3.8898592,-1.443659,-7.2267127,2.0596704,-0.46974894,-1.1829834,1.2394747,4.0264664,1.1283389,3.4723904,-0.1849739,-6.4542656,-6.45566,-0.15557784,-0.096169256,7.8566513,8.872947,-0.49309295,2.5624096,2.0468006,-2.0371745,-0.102954656,-3.1167674,-3.5022285,0.8302829,-0.46343315,-0.9653685,4.4664187,-0.85113347,-1.5795921,0.08193433,3.772913,1.8551669
ACH-000611,-1.6949562,-3.7453504,-12.087581,-0.58508927,-6.733272,-7.8662896,-1.708847,-2.3784409,0.23052555,-2.29314,-1.8265122,-0.8500753,3.004049,-6.263,11.103314,-3.1983924,-1.5289161,-2.9557798,-3.7928207,-4.2469077,-7.0285454,-2.2142556,-0.34931886,1.3719832,4.025507,1.4918896,2.7369833,4.0209136,1.4841734,-10.563567,-5.305902,-3.2431242,-0.98514664,3.4764352,-0.07090027,-7.495199,-4.845702,6.314459,-4.2434855,-2.176825,-7.462267,-2.3539543,2.9649043,1.9560636,1.5801504,-2.351546,1.624792,3.4966607,8.627427,-1.1253322,-5.0823836,-0.8516315,-1.5452569,6.167819,6.828308,-2.4737625,0.91281766,-4.93765,-3.9523547,-0.90825635,-5.9906244,-3.0450435,5.5008264,0.043108407,-0.037166152,-6.0810685,2.831918,1.389412,-2.0195353,-6.5938745,1.412522,-3.3992016,-2.6134725,-1.1990787,-1.1393557,2.0905437,-1.6236229,-1.7245477,0.8559606,0.7971841,3.0733664,-1.8404292,-1.8316784,0.9506319,-2.4329665,2.4490724,-0.7071128,0.31945568
ACH-000411,8.432772,6.0277715,-8.994798,-6.4229484,-5.8957725,2.7655625,3.9408605,-4.3381834,-1.0841615,3.4730732,-3.2034633,6.280602,-3.089806,3.5691094,1.9583397,3.3362472,0.06516136,-3.0402112,-4.4154544,1.6889504,-2.5432467,-3.8739495,6.2968082,-7.9165206,-0.110714376,0.6904344,-5.4862347,2.5668259,2.9120727,0.50559115,-6.868193,-1.2463511,-4.459987,-1.2149023,0.8159765,-1.1708144,1.4043639,-6.12352,-1.6023494,-0.0034033582,4.833029,-0.63679695,2.3929272,2.6839747,-0.9122438,1.6677595,-4.5556097,-1.4338764,-10.186496,-4.2625155,-3.7846382,-6.502451,3.3673677,2.5846786,-2.0342934,3.0086193,1.550161,-0.025582941,0.49338552,0.35982388,3.6807406,0.3060455,4.191892,-6.3852134,4.1142936,4.757297,1.283499,-3.8854222,-1.6508703,2.17923,-2.84384,1.3632874,-1.1193055,-2.9391453,-1.3950027,1.1158092,0.9466465,-2.496301,0.65279245,-1.9922805,-0.757957,-3.8702812,1.9163258,0.63296795,2.1458845,-2.213241,0.7029236,-1.2153268
ACH-000903,0.61531293,16.37791,-11.080159,1.6483701,-6.124188,2.808594,-0.8620273,0.4923889,7.206732,2.647187,2.580539,0.9312329,-2.4944797,2.3505995,0.5506961,-1.762734,0.71991324,0.7339646,1.099551,-4.4596443,2.1755326,-2.4657059,6.4398675,1.1421431,-0.90818185,2.103877,-4.4435782,1.6301769,1.345732,4.2739773,-1.7302617,0.45817292,-4.423136,2.0993555,-0.90874934,0.5925842,-0.76407945,-5.5371933,1.9594021,3.4415371,10.189358,0.5419605,6.1502843,5.1391907,2.0463552,-1.5300717,-5.6137915,0.91532046,2.9678721,-2.7358088,1.4342684,0.19246724,-2.3822837,5.020893,-2.3199723,2.8642764,-2.2689486,0.16679142,-1.9304435,3.2562776,2.6934648,-0.85269773,0.79933894,4.291043,-4.1048484,4.4896297,5.158509,-8.434695,-1.05676,2.4265258,-0.48533636,4.4793205,-3.3943317,0.16029988,-2.2040372,1.5201752,2.495904,-2.6205575,-1.2403154,-3.5366256,-2.5340142,-3.104763,3.4581258,0.562868,0.35590017,-1.8120887,2.357319,-2.3915665
ACH-000696,0.72823155,-0.67079794,-6.774473,2.1080773,-6.086806,1.8011276,-3.0384934,2.2206676,-1.1101662,-2.5020468,-0.14538889,1.7712568,1.0677711,-1.717423,1.682638,2.165239,1.9004295,2.3403716,5.246026,-0.25396916,-6.105176,-0.39007702,2.33748,-3.04086,-4.115618,-0.6448655,-8.68442,-0.36145863,6.640553,-1.9316295,2.1154914,-2.7778268,-3.4926198,-1.8536083,-3.6603587,-1.9589523,-5.2062945,-4.910711,-0.23873939,4.2179127,4.414133,-3.0776148,7.314405,2.7618365,-4.5727987,2.8014815,-1.4065775,1.7671682,-1.2780001,5.2467475,2.4843206,-2.782434,1.5432757,2.67606,-2.3635254,3.4741929,0.023755234,0.37943393,-0.014145941,1.6964396,-2.4623024,-4.252155,-1.5877774,1.4085027,-0.24039234,-0.44153327,-0.3354649,-4.8361087,-6.708957,0.47812414,-3.0453477,1.4281281,-2.2833314,-2.0013914,-1.909777,0.93604624,1.5320954,-2.3248544,-0.83390725,0.25827545,1.1310011,-4.4711995,0.47805408,0.57753736,-0.101854354,-0.6227481,-0.51198715,-2.800057
ACH-000747,1.7316564,3.9032812,-4.8637767,-1.2601708,-0.97720736,-2.476047,-0.8050685,-1.054486,-5.705088,2.0936985,-8.22001,2.3063917,0.52492,-1.7955351,2.3069694,0.5326282,0.26276144,0.65647715,-4.1074476,2.324604,2.1429288,2.2543504,10.1888275,-3.3031046,-0.6105433,2.4775329,-1.4489412,-3.434569,11.449217,-1.9438167,3.868594,-4.6205277,-5.9732904,2.2055852,-3.0749571,-0.040894713,0.1353942,-5.4130387,-0.79613966,-2.9083672,2.1401834,1.4728417,5.2362013,6.3420577,-3.810667,-2.6797812,-1.3535688,-2.8524377,-3.9988496,3.0295804,-2.296228,-4.0834646,5.038298,4.78157,-7.8000073,4.835568,-2.2951715,1.8223573,2.4001305,4.1540575,7.2269974,2.0708349,1.7711151,-2.9934325,1.6054335,5.133629,-2.1794727,-1.7484673,-9.32515,0.20857842,0.5568647,-1.3759499,-1.368056,-3.0554342,-1.7639269,1.4034283,-0.36996216,-1.1287305,1.2582492,-0.2585232,3.120469,-4.5274897,-0.29856336,-1.828629,-1.6317608,-1.238884,-2.2789848,-0.7694281
ACH-001307,0.99959743,14.473668,-9.571238,2.7186244,-6.844263,3.3923488,0.30706474,-0.036090553,0.12402915,0.7755336,2.627893,-3.2215986,2.263178,2.1509476,3.770814,-0.78917277,1.2792742,5.922736,8.411971,5.48645,-2.6443002,-1.2259787,3.8636184,-0.33788908,-6.9947567,-2.7240782,-11.323749,-1.0528156,2.9909942,2.3283808,-0.15901005,0.7224787,-3.0877984,0.54511887,-3.7624881,-4.5154233,1.2275047,-5.7301373,-2.2094927,3.180861,6.904451,-3.917157,3.8722749,1.4797366,-3.7762148,4.0478463,-0.43000028,-1.2740874,4.620206,1.4096811,1.4934574,-3.7766156,0.27212936,-3.461448,0.80044746,1.9825603,1.3361477,1.8213236,-2.804418,1.7305115,-0.89172465,-5.998509,-0.16943967,1.0059433,-0.93312794,3.2647018,8.246565,-8.3068075,0.9117745,1.5131742,-3.119967,-2.008645,-3.612977,-4.3536425,-2.4710283,2.5141346,1.9742365,-3.901101,1.7137517,-0.2919126,-0.061487753,-4.079856,2.6505206,1.7335627,-0.2945221,-0.97160673,0.06619677,-2.5913148
ACH-000341,-0.4085979,-4.868363,-12.111151,-5.7490306,-3.1961877,-3.5456645,-7.0480204,4.8504353,1.3086169,4.7521553,0.7265803,-9.977539,-3.4936974,-2.7647038,-2.4602022,-4.1743417,9.481146,4.8392005,-1.7212257,1.1992215,5.4754157,3.0297656,-1.6755382,4.360732,-2.1421652,0.7926993,-2.7923844,0.10630336,7.160657,4.407234,5.663571,-1.8539855,1.9386626,-3.552874,0.97354966,-4.7387247,-0.9404941,4.5331903,-5.494753,-4.869789,7.5872774,-5.462457,6.73799,0.2587186,0.13648765,-7.39295,-2.3365486,2.2014694,1.2095728,-0.61562705,5.707705,4.649987,-7.9791913,0.60107017,-1.7753783,-3.3551085,-0.22822678,3.1099665,-8.842408,2.5645108,4.475361,-5.1972575,2.8074346,5.5910616,2.9023018,5.187709,-3.3585997,-0.620032,-1.6850009,-9.78531,4.3341746,4.841161,-2.6749904,-2.0432189,-0.95578706,-0.36625534,-0.7745838,0.3011649,0.29002902,-0.017487258,2.9648478,-4.0896735,1.0499021,-0.9872163,-5.3990517,1.889653,-3.7456264,1.8546848
